video_id,author,comment,like,date,topic
U1Cuxt09wXg,@Marsel-83,"Ini cuma kontent  habis itu dipungut kembali bagi ke pokok lain , keliatan pokok sawitnya  kurang subur pada kuning.",0,2025-08-25T09:03:43Z,Budidaya Organik
U1Cuxt09wXg,@YusufS-bj7ds,Paling cuman 1pohon aj yg satu sak,0,2025-08-24T05:48:54Z,Budidaya Organik
U1Cuxt09wXg,@EkoJahidin,Bukan pinter TPI bahlol,0,2025-08-21T15:04:23Z,Budidaya Organik
U1Cuxt09wXg,@SantoDelvin-m9q,"Gak jls pemupukan nya bsa modyar sawit nya ,",0,2025-08-20T11:43:31Z,Budidaya Organik
U1Cuxt09wXg,@TopSay-ym3nw,Sawit Indonesia makin gak berkualitas ....kalah sama malaysia,0,2025-08-20T04:40:16Z,Budidaya Organik
U1Cuxt09wXg,@DirgaDirgadir,"Pernah di daerah kmi,ada org kerja di PT, dia jg ada kebun pribadi.sawitnya mandi pupuk,kurang lebih 5kg/pokok.panennya melimpah.selalu dia pamer hasil panennya ke kami.pas ketahuan dia di proses ke polsek,lalu di pecat.
Kami ejek dia pupuk cap 5 jari.😂",0,2025-08-19T14:22:14Z,Budidaya Organik
U1Cuxt09wXg,@madeksumadi3605,Bohonglah ....,0,2025-08-19T11:30:19Z,Budidaya Organik
U1Cuxt09wXg,@AryaKamandanu-e4v2j,"Habis itu di pungut lagi, kalau itu untuk konten",0,2025-08-19T06:45:50Z,Budidaya Organik
U1Cuxt09wXg,@nibulz4689,Ini di malaysia,0,2025-08-18T08:36:47Z,Budidaya Organik
U1Cuxt09wXg,@MarwansaputraMarwan-x8x,Sip² setres sawit😂😂,0,2025-08-17T08:38:49Z,Budidaya Organik
U1Cuxt09wXg,@athorid,"sekedar konten,, padahal dipungut lagi untuk di tabur kepohon yg lain",1,2025-08-16T23:37:23Z,Budidaya Organik
U1Cuxt09wXg,@GirmaIriyani,"Pernah dulu ada oknum dusun , bantuan subsidi pupuk untuk warga malah di pake sendiri buat sawit sendiri wmwmwmnw",0,2025-08-15T22:55:06Z,Budidaya Organik
U1Cuxt09wXg,@Suparno-u8b,tidak usah ditiru,0,2025-08-13T05:31:05Z,Budidaya Organik
U1Cuxt09wXg,@SandiYudha-n8m,"Pas di video aja digituin, setelahnya diambil dan tebar ke pokok lain😂",0,2025-08-10T10:18:12Z,Budidaya Organik
U1Cuxt09wXg,@reskypratama9511,Yg divideokan aj yg dapat pupuk 1 karung satu pohon😂😂😂,0,2025-08-08T12:57:06Z,Budidaya Organik
U1Cuxt09wXg,@cucukutersayang4657,"ini  cara bodoh,,,org bodoh tidak ada guna untuk kerja di kebun krn merugikan krn saking bodohnya",0,2025-08-08T00:29:45Z,Budidaya Organik
U1Cuxt09wXg,@riyusmigun3514,Bodoh di aplut,0,2025-08-05T08:07:03Z,Budidaya Organik
U1Cuxt09wXg,@muhammadainuddin4016,Yeke,0,2025-08-05T05:04:30Z,Budidaya Organik
U1Cuxt09wXg,@bangchan7188,Semua ada dosisnya sultanku,0,2025-08-02T15:14:56Z,Budidaya Organik
U1Cuxt09wXg,@PioUmar,Caranya kurang tepat...😂,0,2025-08-01T10:44:18Z,Budidaya Organik
U1Cuxt09wXg,@Rusli-n1z,Sultan gatel,0,2025-07-31T04:38:30Z,Budidaya Organik
U1Cuxt09wXg,@MuhammadAiman-b9q1y,Bukan sultan tapi bijak,0,2025-07-30T20:13:18Z,Budidaya Organik
U1Cuxt09wXg,@AmrilAmril-pp9oq,Bangganya mupuk 1 karung perpohon...padahal kebodohan...pupuknya palsu lagu😂😂😂😂😂😂,0,2025-07-30T18:02:54Z,Budidaya Organik
U1Cuxt09wXg,@latifaj3166,"Mupuknya SE batang 1 karung 
Ko pohonnya kurus.sawit apaan tu",0,2025-07-26T07:03:44Z,Budidaya Organik
U1Cuxt09wXg,@MardiahNst-b3k,Sultan steres itu,0,2025-07-25T15:33:20Z,Budidaya Organik
U1Cuxt09wXg,@keyykeyy-i6r7c,GK belik tu jatah,0,2025-07-23T13:40:52Z,Budidaya Organik
U1Cuxt09wXg,@Saryonoplg,Over dosis bosku,0,2025-07-22T05:52:19Z,Budidaya Organik
U1Cuxt09wXg,@Iskandar-h6s9t,"Pupuk murah itu 
Pupuk palsu 
😂",0,2025-07-19T05:00:05Z,Budidaya Organik
U1Cuxt09wXg,@stavolb2116,Pupuk organik kah,0,2025-07-18T14:33:56Z,Budidaya Organik
U1Cuxt09wXg,@TambaTarinoLaksanno,"Coba tanya sama yg waras,yg punya suruh  makan 20 porsi/ hari selama seminggu saja, mati gak saraf otak nya 😢😢😢😢😢",0,2025-07-17T04:42:50Z,Budidaya Organik
U1Cuxt09wXg,@zainuddinbinahmadsharif7116,Ini nama nya pekerja yg mnipu ..baik d buang aja dalam sungai jika mau cepat habis..patutnya syukor kerana kerja tidak d perhatikan terus,0,2025-07-15T22:14:50Z,Budidaya Organik
U1Cuxt09wXg,@furqon3547,Biar cepet mati,0,2025-07-15T11:10:14Z,Budidaya Organik
U1Cuxt09wXg,@shindyarlia9842,Pantas petani sulit dpt pupuk.,0,2025-07-14T08:19:36Z,Budidaya Organik
U1Cuxt09wXg,@SidinKdg,Bukan sultan tapi dungu itu namanya,0,2025-07-13T12:05:51Z,Budidaya Organik
U1Cuxt09wXg,@wahidnugroho3555,Pembodohan 😂😂,0,2025-07-13T02:39:47Z,Budidaya Organik
U1Cuxt09wXg,@AlsaAlsa-ns9wg,Bikin sawit modar.ini.ini kimia.kecuali pupuk kandang.mau 2 3 karung ngk ad masalah,0,2025-07-12T06:37:23Z,Budidaya Organik
U1Cuxt09wXg,@atehmu4350,"Bodoh jgn di pamer..😂
tanah juga harus di sayang",0,2025-07-12T05:33:17Z,Budidaya Organik
U1Cuxt09wXg,@dekyardiansyah3848,"si paling sultan, pelepah sampek kering, batang kotor, hama dimana2😅",0,2025-07-11T13:48:08Z,Budidaya Organik
U1Cuxt09wXg,@suryanto305,Malah modar,0,2025-07-11T12:14:23Z,Budidaya Organik
U1Cuxt09wXg,@Umi-d1h,gak efektif,0,2025-07-11T11:50:29Z,Budidaya Organik
U1Cuxt09wXg,@HasonoHarsono,"Banyak bo,ongnya buktinya  di dlm truk cuma  sedikit bs jd  hbs itu di ecer lagi,",0,2025-07-11T09:09:29Z,Budidaya Organik
U1Cuxt09wXg,@AnakAjaib-u6n,Mantap2 biar cpt abis😅,0,2025-07-11T05:02:14Z,Budidaya Organik
U1Cuxt09wXg,@LihanBanajames,😂rugi kali sultan masih pakei baja segini sekarang ada baja premium lebih kuat 3 gengam aja udah besar sawit nya,0,2025-07-11T04:06:25Z,Budidaya Organik
U1Cuxt09wXg,@AkagamiCp9,Itu karungnya aja pupuk kimia. Palingan isi pupuk kandang😂😂😂😂😂😂,0,2025-07-10T13:23:26Z,Budidaya Organik
U1Cuxt09wXg,@jhyiumirdant6855,"sbnar awal nya 1 karung utk 100 btg, tp demi konten 1 karung utk 1 btg., tp syg cma 1 btg itu aja yg dpupuk, yg lain gk dipupuk krna sdh habis pupuknya..😅",0,2025-07-10T12:13:51Z,Budidaya Organik
U1Cuxt09wXg,@abdeejr1218,Habis bikin video ini buru² ngumpulin lagi pupuknya biar ngk ketahuan sama bos 😂😅,0,2025-07-10T10:41:03Z,Budidaya Organik
U1Cuxt09wXg,@pajrilAj,Kalok buahnya tidak pernah hilang senang rajin mupukbos,0,2025-07-09T10:17:47Z,Budidaya Organik
U1Cuxt09wXg,@AstutiSuherman-fd9qq,Itu cuma konten aja,0,2025-07-09T05:05:10Z,Budidaya Organik
U1Cuxt09wXg,@LeoYosua,Sultan besok jenuh tu sawit aplikasi pemupukan yg tidak tepat over,0,2025-07-08T12:26:29Z,Budidaya Organik
U1Cuxt09wXg,@sandy1565,Seminggu kemudian daun layu langsung mati.,0,2025-07-07T14:13:50Z,Budidaya Organik
U1Cuxt09wXg,@jokopramono4890,"Kerja yg ngawur, sultan ngawur",0,2025-07-07T09:43:25Z,Budidaya Organik
U1Cuxt09wXg,@SumarnoStg,Kebun sawit sultan tanaman nya mengerikan pohonnya jelek bagus punya petani    org mlarat,0,2025-07-06T11:57:20Z,Budidaya Organik
U1Cuxt09wXg,@fendy69hrp84,Tepat dosis???,0,2025-07-04T15:22:18Z,Budidaya Organik
U1Cuxt09wXg,@GusKliwon-m1e,Itu taek ayam. Itu pupuk kimia Modar klo Sawet di pupuk sebanyak itu.,0,2025-07-04T00:32:52Z,Budidaya Organik
U1Cuxt09wXg,@EwaldusEwaldus-y6o,Jangan di beri contoh yg tidak baik,0,2025-07-01T13:16:32Z,Budidaya Organik
U1Cuxt09wXg,@alfapaulus6414,TPI pohonnya ko kurus kurus pupuk palsu paling juga,0,2025-07-01T11:37:39Z,Budidaya Organik
U1Cuxt09wXg,@aminamin8787-uu5vw,Sultan Kontol,0,2025-06-30T09:39:41Z,Budidaya Organik
U1Cuxt09wXg,@EdiM-il4cc,Dosis dn ppuk ny sudah Oke tpi cara mupuk ny sangat salah,0,2025-06-29T15:03:49Z,Budidaya Organik
U1Cuxt09wXg,@AdiSulaiman-i9n,Panas klu byak ann pupuk,0,2025-06-29T10:38:46Z,Budidaya Organik
U1Cuxt09wXg,@sabaruddinamd5271,😂😂😂,0,2025-06-29T01:51:43Z,Budidaya Organik
U1Cuxt09wXg,@lfatih5100,"Over dosis, pemborosan, udh lebih besar biaya produksi daripada penghasilan 😅😅",0,2025-06-28T12:27:12Z,Budidaya Organik
U1Cuxt09wXg,@masronkgenk5812,Ini bukan sultan ini kenakalan pekerja mau cepat selesai mupuknya....klo mupuk gk sesuai porsinya gk akan memengaruhi apapun pada pohon sawitnya klo gk percaya kita buktikan tahun mendatang setelah dipupuk karena pupuk hari ini akan kelihatan hasilnya tahun mendatang,0,2025-06-27T23:48:46Z,Budidaya Organik
U1Cuxt09wXg,@dasrildasril2220,"Hmm pupuk jenis apa yang dia gunakan
Sehingga dia berani memupuk nya 1 karung penuh😐",0,2025-06-27T13:54:28Z,Budidaya Organik
U1Cuxt09wXg,@Sufirman-wh3lk,Itu cuma satu pokok yg di pupuk bro,0,2025-06-27T12:09:50Z,Budidaya Organik
U1Cuxt09wXg,@AmayGTFF,Kalau xda hujan kuat mesti mati akar muda.,0,2025-06-27T09:26:49Z,Budidaya Organik
U1Cuxt09wXg,@DenniEfrasinaga,"Atur dosis BG, jngan kelibahan jgn kekurangan jga. Semua tanaman punya ukuran nutrisi apalagi bgn kimia. Netral ja BG, bibit yg pling utama",0,2025-06-27T06:26:21Z,Budidaya Organik
U1Cuxt09wXg,@zulfikar3110,Untuk konten 1 batang ya gakpapa,0,2025-06-26T05:45:16Z,Budidaya Organik
U1Cuxt09wXg,@annisa2109,Tidak bgus jga trllu berlebihan pupuk nya mas..dia ada takaran nya,0,2025-06-24T07:25:46Z,Budidaya Organik
U1Cuxt09wXg,@MuhammadMundir-u8c,Apa merk pupuk nya,0,2025-06-23T15:01:55Z,Budidaya Organik
U1Cuxt09wXg,@bbb-lu2kk,Bohong,0,2025-06-23T10:39:08Z,Budidaya Organik
U1Cuxt09wXg,@RayzRoys,Ini yang buat petani kehabisan pupuk mentan segera usut secepatnya,0,2025-06-23T10:04:41Z,Budidaya Organik
U1Cuxt09wXg,@ahmadkhirudin7876,Kerja gila..sepohon aje bisa buat content,0,2025-06-23T09:58:36Z,Budidaya Organik
U1Cuxt09wXg,@Iwanyong,Bang mupuk itu punya aturan di kebun sawit itu paling banyak 3 sampai 5 kg per batang kalu melebihi dosis itu sawit pasti setres coba buktikan sendiri perkataan saya,0,2025-06-22T19:44:00Z,Budidaya Organik
U1Cuxt09wXg,@debatthebing6ligainggris513,Cara ngawur ya gini,0,2025-06-22T00:27:56Z,Budidaya Organik
U1Cuxt09wXg,@Helti-s4v,Karepmu cak cak.. Nikmati aja hidup ini,0,2025-06-21T17:59:39Z,Budidaya Organik
U1Cuxt09wXg,@UjangSupiana-v8k,Itu kalau memang benar  aturan dari mana pantas daunya pada garing,0,2025-06-21T09:11:07Z,Budidaya Organik
U1Cuxt09wXg,@mohdhelmie7192,😂😂 lagi mengerikan pupuk bersubsidi habis dibeli sultan  😂😂😂,0,2025-06-21T08:45:37Z,Budidaya Organik
U1Cuxt09wXg,@Bulukuduk-m9j,Petani kecil nggak kebagian,0,2025-06-21T04:28:34Z,Budidaya Organik
U1Cuxt09wXg,@RicoRandy-mp2xu,Kbmykan pupuk bisa mati bos,0,2025-06-19T21:54:42Z,Budidaya Organik
U1Cuxt09wXg,@Zte-q6q,kalau pupuk kimia pasti mati pokok sawit nya,0,2025-06-18T05:04:04Z,Budidaya Organik
U1Cuxt09wXg,@dedyziya2108,pupuk plsu itu,0,2025-06-17T12:27:53Z,Budidaya Organik
U1Cuxt09wXg,@sastropanut1960,"Besoknya langsung mati sawitnya ,kelebihan dosis apalagi kayaknya pupuk nya MOP kayaknya",0,2025-06-17T01:55:25Z,Budidaya Organik
U1Cuxt09wXg,@edymozyl2626,Konten pmbodohn bikin 5 jam,0,2025-06-16T16:24:07Z,Budidaya Organik
U1Cuxt09wXg,@Samurai-j7c,Sebaiknya 1 pohon 5 karung,0,2025-06-16T06:25:01Z,Budidaya Organik
U1Cuxt09wXg,@jendri9755,"itu sayang banyak terbuak akhir nya, lrbih baik sedikit tapi tiap bulan masuk",0,2025-06-15T17:56:18Z,Budidaya Organik
U1Cuxt09wXg,@menarakitakarokaro6542,Cuma satu pokok kan 😂😂😂😂😂😂😂😂,0,2025-06-15T14:39:58Z,Budidaya Organik
U1Cuxt09wXg,@Yuhanes-zm1ix,Ini penghinaan buat petani kecil ..,0,2025-06-14T14:22:01Z,Budidaya Organik
U1Cuxt09wXg,@nurilububiyah5826,mahkota bukan subsidi terserah🎉,0,2025-06-14T07:31:43Z,Budidaya Organik
U1Cuxt09wXg,@PawadiAbidin,"Kalau pupuk nya asli, jelas rugi,lebih besar biaya perawatan nya.",0,2025-06-13T22:13:58Z,Budidaya Organik
U1Cuxt09wXg,@santanunew4151,Pupuk organik,0,2025-06-13T01:04:06Z,Budidaya Organik
U1Cuxt09wXg,@hoohtenan1234,Sultan paok itu lihat yang mupuk giginya kuning,0,2025-06-12T06:57:57Z,Budidaya Organik
U1Cuxt09wXg,@nipnop-q8h,pemupupuk an terpekok dan sekaligus konten terpekok,0,2025-06-12T05:46:25Z,Budidaya Organik
U1Cuxt09wXg,@ArdiansyahObek2214,Lebay,0,2025-06-11T15:53:02Z,Budidaya Organik
U1Cuxt09wXg,@kurfalyfayla9350,Sawit ya  .bisa koit tu.,0,2025-06-11T15:05:26Z,Budidaya Organik
U1Cuxt09wXg,@BawelElo,Siap ngonten diambil balik pupuknya sebagaian😁😁😁,0,2025-06-11T09:33:49Z,Budidaya Organik
U1Cuxt09wXg,@diamondcell3314,Pupuk palsu gak ngaruh liat pohon sawitnya kuning😂😂😂😂,0,2025-06-11T06:29:22Z,Budidaya Organik
U1Cuxt09wXg,@DionPrayoga-j2n,Ujung ujungnya mati semua sawit nya oper dosis,0,2025-06-11T02:33:21Z,Budidaya Organik
U1Cuxt09wXg,@BurhanBaco,Apanya mau mengerikan cuma satu sak bikin konten ini namanya tipu tipu,0,2025-06-10T04:04:59Z,Budidaya Organik
U1Cuxt09wXg,@TritonsilverSilverstone,Petani lain ga kebagian cok.,0,2025-06-10T01:48:29Z,Budidaya Organik
U1Cuxt09wXg,@arpkchannel8075,"Bukan kebun sawit sultan,tapi yg di kasih kerja gak amanah…target mreka pupuk sekian sak harus habis satu hari,na gini cara mreka…",0,2025-06-10T01:23:04Z,Budidaya Organik
U1Cuxt09wXg,@SupriAnto-g2s,Paling opor dodis,0,2025-06-09T16:24:35Z,Budidaya Organik
U1Cuxt09wXg,@trmuhibuddin498,Itu pupuk murah,0,2025-06-09T11:02:07Z,Budidaya Organik
U1Cuxt09wXg,@JuriIndrianto12,Gak punya otak.....,0,2025-06-09T10:44:09Z,Budidaya Organik
U1Cuxt09wXg,@Sugiyono-ug7xg,Ngak lama mati itu sawetnya,0,2025-06-09T09:45:36Z,Budidaya Organik
U1Cuxt09wXg,@Hary-d7x,"Pasti pupuk palsu, lihat pokok sawitnya merangas, kuning",0,2025-06-09T09:38:25Z,Budidaya Organik
U1Cuxt09wXg,@MB_CHANNEL90,Tapi bentuk daun dan batang nya biasa aja.,0,2025-06-09T08:59:11Z,Budidaya Organik
U1Cuxt09wXg,@DioPutra-zu7iw,"Katanya sawit Sultan, mupuknya 1 sak tpi maaf koq buahnya bnyk yg kosong, daun bnyk kuning 🤣🤣, orang kota bisa kau bohongi tpi sesama petani sawit cuma di ketawain aja🙏🙏",0,2025-06-09T06:37:11Z,Budidaya Organik
U1Cuxt09wXg,@lorenssuis7721,"Bos kyah jga,bisa bengkrap KY gini kerjanya,,,",0,2025-06-09T06:07:58Z,Budidaya Organik
U1Cuxt09wXg,@joekoto6999,Ini yg mnghbiskn stok ppuk😂,0,2025-06-09T02:19:55Z,Budidaya Organik
U1Cuxt09wXg,@ariefmg_,Yang panen bukan yang punya sawit. Tapi pt pupuknya😂,0,2025-06-08T18:54:04Z,Budidaya Organik
U1Cuxt09wXg,@DaengMattu,Seminggu kemudian mengering sultannya berubah jadi setan😂😂😂,0,2025-06-08T13:47:00Z,Budidaya Organik
U1Cuxt09wXg,@petanimandiri9340,"Over dosis,bkn sawit sultan.terlalu rapuh pelepah,kumbang mudah menyerang umbutnya",0,2025-06-08T13:46:36Z,Budidaya Organik
U1Cuxt09wXg,@parnopentol-m8h,Paling cuman satu batang bae😂😂,0,2025-06-08T13:07:02Z,Budidaya Organik
U1Cuxt09wXg,@marcowsaputra,tapi batang sawit tetep jelek . kelihatan dari plepahnya tdk hijau.,0,2025-06-08T12:31:13Z,Budidaya Organik
U1Cuxt09wXg,@Nanangharyolibaz,Yg punya ada ordal dengan subsidi ppk,0,2025-06-08T09:57:39Z,Budidaya Organik
U1Cuxt09wXg,@dreamland-m8e,Buang buang duit,0,2025-06-08T06:24:13Z,Budidaya Organik
U1Cuxt09wXg,@triagusindraktb2550,Ini konten provokatif tp apa iya bgtu  😢,0,2025-06-08T05:41:12Z,Budidaya Organik
U1Cuxt09wXg,@jamantosaja3627,Yg penting bukan pupuk subsidi.kl pupuk subsidi bikin petani lain menderita,0,2025-06-08T04:47:36Z,Budidaya Organik
U1Cuxt09wXg,@SulaiMan-u4y6y,di malaysia harga pupuk murah  seperti harga pupuk dolomit jadi mau 2 karungpun perbatang biasa saja.,0,2025-06-08T01:02:00Z,Budidaya Organik
U1Cuxt09wXg,@masthegu,Tapi koc gak bagus. Sawit nya boss,0,2025-06-08T00:45:05Z,Budidaya Organik
U1Cuxt09wXg,@HedriPenceng,Apa nama pupuknya dan hrgnya brp belinya dimana kalau dikuburaya ap ada,0,2025-06-07T23:10:27Z,Budidaya Organik
U1Cuxt09wXg,@tengkurizki5821,"Ini namanya ngejar target pemupukan yang sebelumnya belum di pupuk 
Biasa kalau perusahaan yang terlambat pemupukan",0,2025-06-07T19:36:24Z,Budidaya Organik
U1Cuxt09wXg,@fatirfatir4943,"Satu batang satu karung, pinggirnya sawit udah keropos,",0,2025-06-07T18:46:10Z,Budidaya Organik
U1Cuxt09wXg,@neniafriana3069,"aku rasa ini cuman konten sebodoh² nya orang GK mungkin jgk mupuk satu karung satu batang,",0,2025-06-07T11:39:24Z,Budidaya Organik
U1Cuxt09wXg,@PancoranSawit,Akhirnya penyerapan pupuknya tidak maxsimal.,0,2025-06-07T11:31:36Z,Budidaya Organik
U1Cuxt09wXg,@RIDUANIRIZKY,"Kalo zat asam tinggi, rugi pupuk,karna gak ngaruh 
Jadi harus di kapur dulu untuk penetralan",0,2025-06-07T08:43:20Z,Budidaya Organik
U1Cuxt09wXg,@SudarnoSudarno-k5h,Sultanko sawitnya ko kurus kurus padahal satu batang satu karung😂😂😂,0,2025-06-07T08:02:52Z,Budidaya Organik
U1Cuxt09wXg,@ondel8596,"Hanya konten...liatlah batang2 sawitnya,kenyataanya ko beda😂😂😂😂😂😂",0,2025-06-07T03:35:50Z,Budidaya Organik
U1Cuxt09wXg,@RusmanRusman-i7h,Aku rasa .ini mubazir.kerana yg di mkn sawit.kan secukupnya.yg lain terbuang,0,2025-06-07T03:21:09Z,Budidaya Organik
U1Cuxt09wXg,@Jon-cz8mk,Over dosis,0,2025-06-07T02:34:51Z,Budidaya Organik
U1Cuxt09wXg,@SriHerlina-hz8iq,Tai,0,2025-06-06T15:35:30Z,Budidaya Organik
U1Cuxt09wXg,@EffendiFendi-m9m,Merampot,0,2025-06-06T13:03:57Z,Budidaya Organik
U1Cuxt09wXg,@AbiRealme-o8c,"Kpn bisa diperlihat hasil nya.. dlm model pupuk begini.. 
Seperti pupuk mahkota lihat lambang nya",0,2025-06-06T11:05:49Z,Budidaya Organik
U1Cuxt09wXg,@AbiRealme-o8c,Bgmn kwalitas jenis pupuk itu...,0,2025-06-06T11:04:08Z,Budidaya Organik
U1Cuxt09wXg,@MintarjaMin2babar,Hanya status kemudian dimbil lagi 😅😊😊,0,2025-06-06T06:42:30Z,Budidaya Organik
U1Cuxt09wXg,@DionSeran-bc6bu,"Bisa mati sawitnya, overdosis",0,2025-06-06T00:41:13Z,Budidaya Organik
U1Cuxt09wXg,@BasengLah-l9l,😂😂😂 sultan subsidi....cm satu karung lagi😂😂😂😂,0,2025-06-05T17:24:28Z,Budidaya Organik
U1Cuxt09wXg,@RealmeC75-o2x,"1 batang 1 karung....
Batang yang lainny d kasih setengah kilo aja perbatang 😅😅😅😅🙏🙏🙏🙏",0,2025-06-05T06:43:16Z,Budidaya Organik
U1Cuxt09wXg,@hasbihasbillah615,Operdosis 😂,0,2025-06-05T04:49:37Z,Budidaya Organik
U1Cuxt09wXg,@JaswantoJaswanto-g8l,modar sawete bkn ya bgus,0,2025-06-05T02:21:29Z,Budidaya Organik
U1Cuxt09wXg,@YasintaIndrawati,"Tlol, pupuk apa dlu,jika sekarung dalm 1 pokok maka pokok itu akan mati",0,2025-06-04T11:42:41Z,Budidaya Organik
U1Cuxt09wXg,@Mulatuatampubolon,hasllnya pun pasti memuaskan,0,2025-06-04T10:23:42Z,Budidaya Organik
U1Cuxt09wXg,@AndiAndi-x5j6n,Pt,0,2025-06-01T17:21:55Z,Budidaya Organik
U1Cuxt09wXg,@Amirfadli-z9s,Penipu,0,2025-05-31T08:20:43Z,Budidaya Organik
U1Cuxt09wXg,@LeezaYacob,Mampus la pokok sawit tue over doss,0,2025-05-31T01:51:12Z,Budidaya Organik
U1Cuxt09wXg,@JokoSiswantooo,"Konten,sawitnya saja jelek",0,2025-05-30T22:32:54Z,Budidaya Organik
U1Cuxt09wXg,@SubhanTrimo,"Itu bukan tambah subur tapi bikin sawit stres,",0,2025-05-30T06:26:53Z,Budidaya Organik
U1Cuxt09wXg,@sadrial553,Selesai tuuu batang sawit .......kering d mati,0,2025-05-30T00:47:23Z,Budidaya Organik
U1Cuxt09wXg,@NurHayati-xd5hy,Ekonomi lemah kekurangan pupuk buat tanaman nya,0,2025-05-29T21:31:15Z,Budidaya Organik
U1Cuxt09wXg,@Niken-vz6gv,Pupuk ada dosisnya ....Ndak mentang mentang kaya bisa sekarung buat sebatang....😅😅😅 Suka ati lah kalau buat konten,0,2025-05-29T05:53:29Z,Budidaya Organik
U1Cuxt09wXg,@sugitogito3611,Pantas saja daunnya pada nguning dan banyak yg pucuknya kering kebanyakan pupuk,1,2025-05-28T11:14:52Z,Budidaya Organik
U1Cuxt09wXg,@SriTolis,"Sya Mau MemUpuk 1karung 1 PohOn Sperti iTu Yang penting BuaHnya RatA"" 100 Kg PertAndanNya DaLam 1 PohOn 10 TaNdan BoS'Q",0,2025-05-25T02:53:48Z,Budidaya Organik
U1Cuxt09wXg,@SusianaEljasman,Itu bisa Operdosis 😂,0,2025-05-23T11:35:22Z,Budidaya Organik
U1Cuxt09wXg,@abdullahgafur,Ini cuma buat konten aja,0,2025-05-20T01:27:42Z,Budidaya Organik
U1Cuxt09wXg,@KT-qc5yq,Sultan ndasmu...sawit yang tumbuh sendiri,0,2025-05-15T10:05:23Z,Budidaya Organik
U1Cuxt09wXg,@saidjankharazifadel8547,aku yakin yg punya kebun di kerjain... biar kerjaan cepat selesai...😂😂😂,1,2025-05-14T03:54:28Z,Budidaya Organik
U1Cuxt09wXg,@ibnuhasannudin4235,"Kebun punya orang Gudang pupuk ini..
Pantas pupuk ndak nyampai ke pelosok 😂😂😂",0,2025-05-13T11:33:41Z,Budidaya Organik
U1Cuxt09wXg,@Badudira,Biar lo Sultan jg pemupukan kan harus ada takarannya.. Berlebihan jg ga baik utk batang pohon sawit itu sndri..,0,2025-05-13T10:35:04Z,Budidaya Organik
U1Cuxt09wXg,@RevanoBkl,😅😅😅😅😅,0,2025-05-10T23:44:43Z,Budidaya Organik
U1Cuxt09wXg,@DeslinYong,Mampus kau punya pokok sawit😂,0,2025-05-09T09:14:21Z,Budidaya Organik
U1Cuxt09wXg,@habibrealme6907,Coba Spil jg buahnya sultan😂😂😂,0,2025-05-06T12:50:05Z,Budidaya Organik
U1Cuxt09wXg,@bravosera5156,"Ini hanya konten....
Habis ini pupuk dikerok lagi dikumpulkan.",0,2025-05-06T03:13:57Z,Budidaya Organik
U1Cuxt09wXg,@iyanbahtiar5918,Buat apa tanam sawit kalo hasilnya cuma habis buat beli pupuk mending tidur gak cape urus kebun😂,0,2025-05-03T11:37:47Z,Budidaya Organik
U1Cuxt09wXg,@paunimanpky4605,Tapi pohon g bagus,0,2025-05-02T15:48:06Z,Budidaya Organik
U1Cuxt09wXg,@rereeyygbras-sj4re,Itu yg di pupuk 1 karung ya cuma 1 pohon demi konten,0,2025-05-02T12:55:52Z,Budidaya Organik
U1Cuxt09wXg,@rosdirosdimustafa8618,Sultan bodooo tu,0,2025-05-02T00:58:03Z,Budidaya Organik
U1Cuxt09wXg,@SamsulHadist-e4z,Ini namanya bodo,0,2025-05-01T05:19:40Z,Budidaya Organik
U1Cuxt09wXg,@FITz_aja-m2y,"itu yg dipuouk satu krung cuman yh d vidio aja,  jdi jngan bingung",0,2025-05-01T04:33:19Z,Budidaya Organik
U1Cuxt09wXg,@romiecha,Ok bang terserah anda apa untung nya juga buat kami,0,2025-04-30T11:42:10Z,Budidaya Organik
U1Cuxt09wXg,@JhonyWalker-h6r,Cuma konten,0,2025-04-29T06:34:55Z,Budidaya Organik
U1Cuxt09wXg,@LauraUswantun,"Sultan dari segi keuangan

Tapi itu tindakan gk tepat. 
Sama dg orang sekali makan 1 piring trus di suruh makan 1 kaleng beras di masak gk mungkin di makan semua",0,2025-04-29T03:01:51Z,Budidaya Organik
U1Cuxt09wXg,@skfskf3829,Nk kje cpt siap ni.,0,2025-04-28T03:54:10Z,Budidaya Organik
U1Cuxt09wXg,@musliminaman64,Berlebihan,0,2025-04-27T19:07:10Z,Budidaya Organik
U1Cuxt09wXg,@TesHp-i9e,Ini jenis pupuk N P K Ponska lur,0,2025-04-27T16:19:40Z,Budidaya Organik
U1Cuxt09wXg,@gunaonewan8436,Habis d vidio d pungut lg,0,2025-04-27T12:14:37Z,Budidaya Organik
U1Cuxt09wXg,@BintangBorneo-e8o,Gk baik,0,2025-04-27T11:07:51Z,Budidaya Organik
U1Cuxt09wXg,@suarsihsamsung2249,"Mana mungkin itu pupuk npk mahkota paling murah 380,000, mana mungkin untung, tp klau sawitnya 10,000 per kg baru",0,2025-04-26T03:01:54Z,Budidaya Organik
U1Cuxt09wXg,@zenwisdom5652,"Tanaman tidak seperti manusia walau dberi pupuk banyak, tanaman akan mengambilnya secukupnya",0,2025-04-25T10:57:36Z,Budidaya Organik
U1Cuxt09wXg,@ngabanglandak7072,"Hoak ja...ada aturanya bro,😂😂😂bukan semaunya",0,2025-04-25T00:19:53Z,Budidaya Organik
